00:04:42 [INFO] Script IA carregado: G:\Meu Drive\Sistema Captura WPP\scriptIAquestion.txt
00:04:42 [INFO] Iniciando busca de perguntas no Mercado Livre...
00:04:42 [INFO] Baixadas 50 de 92 perguntas totais...
00:04:43 [INFO] Baixadas 92 de 42 perguntas totais...
00:04:43 [INFO] Encontrada(s) 7 pergunta(s) sem resposta.
00:04:43 [INFO] Enviando pergunta para a IA
00:04:45 [INFO] Pergunta ID 13614638837 respondida com sucesso!
00:04:46 [INFO] Enviando pergunta para a IA
00:04:47 [INFO] Pergunta ID 13615398932 respondida com sucesso!
00:04:48 [INFO] Enviando pergunta para a IA
00:04:49 [INFO] Pergunta ID 13615400944 respondida com sucesso!
00:04:50 [INFO] Enviando pergunta para a IA
00:04:51 [INFO] Pergunta ID 13615404674 respondida com sucesso!
00:04:52 [INFO] Enviando pergunta para a IA
00:04:53 [INFO] Pergunta ID 13615417788 respondida com sucesso!
00:04:54 [INFO] Enviando pergunta para a IA
00:04:55 [INFO] Pergunta ID 13614690903 respondida com sucesso!
00:04:56 [INFO] Enviando pergunta para a IA
00:04:57 [INFO] Pergunta ID 13615440106 respondida com sucesso!
00:04:58 [INFO] Processo de responder dúvidas concluído.
10:00:22 [INFO] [AGENDAMENTO] Iniciando task tarefa_1783050947.944213 para gomessandriely003@gmail.com com ação solicitar
10:00:23 [INFO] Modo COMUM + RECLAMAÇÕES ativado: serão buscados os dois tipos e ordenados por date_created.
10:00:23 [INFO] Buscando offset 0...
10:00:24 [INFO] Buscando offset 50...
10:00:26 [INFO] Buscando offset 100...
10:00:27 [INFO] Buscando offset 150...
10:00:28 [INFO] Buscando offset 200...
10:00:30 [INFO] Buscando offset 250...
10:00:31 [INFO] Buscando offset 300...
10:00:33 [INFO] Buscando offset 350...
10:00:34 [INFO] Buscando offset 400...
10:00:35 [INFO] Buscando offset 450...
10:00:36 [INFO] Busca finalizada. Total capturado: 477
10:00:36 [INFO] Buscando offset 0...
10:00:37 [INFO] Buscando offset 50...
10:00:39 [INFO] Busca finalizada. Total capturado: 83
10:01:08 [INFO] Busca mista finalizada. Comuns: 477; reclamações: 83; total: 560
10:01:08 [INFO] Iniciando ação: SOLICITAR...
10:01:08 [INFO] Executando ação 'solicitar' em modo agendamento, aguardando conclusão...
13:13:59 [INFO] Ordem 2000017212825198: Última mensagem de encerramento enviada há menos de 1 dia. Aguardando para reenviar.
13:13:59 [INFO] Processamento da ordem 2000017212825198 concluído. Próxima ordem...
13:13:59 [INFO] Modo reclamação ativado: pulando solicitação de telefone para a ordem 2000017242729654.
13:13:59 [INFO] Ordem 2000017242729654: Última mensagem de encerramento enviada há menos de 1 dia. Aguardando para reenviar.
13:13:59 [INFO] Processamento da ordem 2000017242729654 concluído. Próxima ordem...
13:13:59 [INFO] Modo reclamação ativado: pulando solicitação de telefone para a ordem 2000017233263880.
13:13:59 [INFO] Ordem 2000017233263880: Última mensagem de encerramento enviada há menos de 1 dia. Aguardando para reenviar.
13:13:59 [INFO] Processamento da ordem 2000017233263880 concluído. Próxima ordem...
13:14:00 [INFO] Modo reclamação ativado: pulando solicitação de telefone para a ordem 2000017242422166.
13:14:00 [INFO] Ordem 2000017242422166: Última mensagem de encerramento enviada há menos de 1 dia. Aguardando para reenviar.
13:14:00 [INFO] Processamento da ordem 2000017242422166 concluído. Próxima ordem...
13:14:00 [INFO] Modo reclamação ativado: pulando solicitação de telefone para a ordem 2000017215862986.
13:14:00 [INFO] Ordem 2000017215862986: Última mensagem de encerramento enviada há menos de 1 dia. Aguardando para reenviar.
13:14:00 [INFO] Processamento da ordem 2000017215862986 concluído. Próxima ordem...
13:14:00 [INFO] Modo reclamação ativado: pulando solicitação de telefone para a ordem 2000017206121100.
13:14:00 [INFO] Ordem 2000017206121100: Limite de 2 mensagens de encerramento atingido.
13:14:00 [INFO] Processamento da ordem 2000017206121100 concluído. Próxima ordem...
13:14:01 [INFO] Modo reclamação ativado: pulando solicitação de telefone para a ordem 2000017211574128.
13:14:01 [INFO] Ordem 2000017211574128: Limite de 2 mensagens de encerramento atingido.
13:14:01 [INFO] Processamento da ordem 2000017211574128 concluído. Próxima ordem...
13:14:01 [INFO] Modo reclamação ativado: pulando solicitação de telefone para a ordem 2000017176564640.
13:14:03 [INFO] Ordem 2000017176564640: Status da API = 201
13:14:03 [INFO] Ordem 2000017176564640: Antes de salvar - QtdenvioEncerrarReclamacao=1, data=04/07/2026 13:14
13:14:03 [INFO] Ordem 2000017176564640: Save result = None
13:14:03 [INFO] Ordem 2000017176564640: Mensagem de encerramento enviada (1/2).
13:14:03 [INFO] Processamento da ordem 2000017176564640 concluído. Próxima ordem...
13:14:03 [INFO] Fim da Execução. Novas solicitações enviadas: 29
13:14:03 [INFO] Ação 'solicitar' concluída com sucesso.
14:30:05 [INFO] [AGENDAMENTO] Iniciando task tarefa_1783052062.158239 para gomessandriely003@gmail.com com ação vendas_encerradas
14:30:06 [INFO] Modo COMUM + RECLAMAÇÕES ativado: serão buscados os dois tipos e ordenados por date_created.
14:30:06 [INFO] Buscando offset 0...
14:30:08 [INFO] Buscando offset 50...
15:21:55 [INFO] Modo COMUM + RECLAMAÇÕES ativado: serão buscados os dois tipos e ordenados por date_created.
15:21:55 [INFO] Buscando offset 0...
15:21:57 [INFO] Buscando offset 50...
15:21:58 [INFO] Buscando offset 100...
15:22:00 [INFO] Buscando offset 150...
15:22:01 [INFO] Buscando offset 200...
15:22:02 [INFO] Buscando offset 250...
15:22:04 [INFO] Buscando offset 300...
15:22:05 [INFO] Buscando offset 350...
15:22:06 [INFO] Buscando offset 400...
15:22:08 [INFO] Buscando offset 450...
15:22:09 [INFO] Buscando offset 500...
15:22:10 [INFO] Busca finalizada. Total capturado: 529
15:22:10 [INFO] Buscando offset 0...
15:22:11 [INFO] Buscando offset 50...
15:22:12 [INFO] Busca finalizada. Total capturado: 95
15:22:41 [INFO] Busca mista finalizada. Comuns: 529; reclamações: 95; total: 624
15:22:41 [INFO] Iniciando ação: RASTREIO...
15:24:07 [INFO] Thread de rastreio iniciada...
15:24:08 [INFO] Enviando código de rastreio para a ordem 2000017106263184...
15:24:09 [INFO] Enviando código de rastreio para a ordem 2000017128659628...
15:24:11 [INFO] Enviando código de rastreio para a ordem 2000017131394154...
15:24:13 [INFO] Enviando código de rastreio para a ordem 2000017142701628...
15:24:15 [INFO] Enviando código de rastreio para a ordem 2000017147854686...
15:24:17 [INFO] Enviando código de rastreio para a ordem 2000017156152974...
15:24:21 [INFO] msg pedir numero apos rastreio enviada! 2000017156152974
15:24:21 [INFO] Enviando código de rastreio para a ordem 2000017159711002...
15:24:25 [INFO] msg pedir numero apos rastreio enviada! 2000017159711002
15:24:25 [INFO] Enviando código de rastreio para a ordem 2000017160230220...
15:24:27 [INFO] Enviando código de rastreio para a ordem 2000017165894428...
15:24:29 [INFO] Enviando código de rastreio para a ordem 2000017166958530...
15:24:31 [INFO] Enviando código de rastreio para a ordem 2000017166923802...
15:24:33 [INFO] Enviando código de rastreio para a ordem 2000017167206234...
15:24:35 [INFO] Enviando código de rastreio para a ordem 2000017167721846...
15:24:37 [INFO] Enviando código de rastreio para a ordem 2000017168257336...
15:24:39 [INFO] Enviando código de rastreio para a ordem 2000017168392752...
15:24:41 [INFO] Enviando código de rastreio para a ordem 2000017169242528...
15:24:45 [INFO] msg pedir numero apos rastreio enviada! 2000017169242528
15:24:45 [INFO] Enviando código de rastreio para a ordem 2000017169545390...
15:24:46 [ERROR] Falha ao enviar código de rastreio para a ordem 2000017169545390: 
15:24:46 [INFO] Enviando código de rastreio para a ordem 2000017169545390...
15:24:51 [INFO] pedir para Encerrar Reclamação enviada apos rastreio para a ordem 2000017169545390
15:24:51 [INFO] Enviando código de rastreio para a ordem 2000017170352464...
15:24:53 [INFO] Enviando código de rastreio para a ordem 2000017171071580...
15:24:55 [INFO] Enviando código de rastreio para a ordem 2000017174160772...
15:24:57 [INFO] Enviando código de rastreio para a ordem 2000017174195822...
15:24:58 [ERROR] Falha ao enviar código de rastreio para a ordem 2000017174195822: 
15:24:58 [INFO] Enviando código de rastreio para a ordem 2000017174195822...
15:25:03 [INFO] pedir para Encerrar Reclamação enviada apos rastreio para a ordem 2000017174195822
15:25:03 [INFO] Enviando código de rastreio para a ordem 2000017174695154...
15:25:07 [INFO] msg pedir numero apos rastreio enviada! 2000017174695154
15:25:07 [INFO] Enviando código de rastreio para a ordem 2000017175070462...
15:25:09 [INFO] Enviando código de rastreio para a ordem 2000017175449174...
15:25:11 [INFO] Enviando código de rastreio para a ordem 2000017176306362...
15:25:13 [INFO] Enviando código de rastreio para a ordem 2000017176564640...
15:25:14 [ERROR] Falha ao enviar código de rastreio para a ordem 2000017176564640: 
15:25:14 [INFO] Enviando código de rastreio para a ordem 2000017177879596...
15:25:16 [INFO] Enviando código de rastreio para a ordem 2000017178007004...
15:25:18 [INFO] Enviando código de rastreio para a ordem 2000017178341340...
15:25:20 [INFO] Enviando código de rastreio para a ordem 2000017178630734...
15:25:22 [INFO] Enviando código de rastreio para a ordem 2000017178681098...
15:25:24 [INFO] Enviando código de rastreio para a ordem 2000017179315364...
15:25:28 [INFO] msg pedir numero apos rastreio enviada! 2000017179315364
15:25:28 [INFO] Enviando código de rastreio para a ordem 2000017179554012...
15:25:30 [INFO] Enviando código de rastreio para a ordem 2000017179893598...
15:25:32 [INFO] Enviando código de rastreio para a ordem 2000017180171880...
15:25:34 [INFO] Enviando código de rastreio para a ordem 2000017180602986...
15:25:36 [INFO] Enviando código de rastreio para a ordem 2000017180623338...
15:25:38 [INFO] Enviando código de rastreio para a ordem 2000017180998828...
15:25:40 [INFO] Enviando código de rastreio para a ordem 2000017181127346...
15:25:42 [INFO] Enviando código de rastreio para a ordem 2000017181244548...
15:25:44 [INFO] Enviando código de rastreio para a ordem 2000017181312076...
15:25:45 [INFO] Enviando código de rastreio para a ordem 2000017182333348...
15:25:47 [INFO] Enviando código de rastreio para a ordem 2000017182389242...
15:25:49 [INFO] Enviando código de rastreio para a ordem 2000017182627790...
15:25:51 [INFO] Enviando código de rastreio para a ordem 2000017182964768...
15:25:53 [INFO] Enviando código de rastreio para a ordem 2000017183943578...
15:25:55 [INFO] Enviando código de rastreio para a ordem 2000017184786398...
15:25:57 [INFO] Enviando código de rastreio para a ordem 2000017184952824...
15:25:59 [INFO] Enviando código de rastreio para a ordem 2000017186181474...
15:26:01 [INFO] Enviando código de rastreio para a ordem 2000017186304696...
15:26:03 [INFO] Enviando código de rastreio para a ordem 2000017186338024...
15:26:05 [INFO] Enviando código de rastreio para a ordem 2000017186477136...
15:26:07 [INFO] Enviando código de rastreio para a ordem 2000017186516486...
15:26:09 [INFO] Enviando código de rastreio para a ordem 2000017186767614...
15:26:11 [INFO] Enviando código de rastreio para a ordem 2000017187193228...
15:26:13 [INFO] Enviando código de rastreio para a ordem 2000017187280032...
15:26:15 [INFO] Enviando código de rastreio para a ordem 2000017187644220...
15:26:17 [INFO] Enviando código de rastreio para a ordem 2000017189665196...
15:26:19 [INFO] Enviando código de rastreio para a ordem 2000017189763050...
15:26:21 [INFO] Enviando código de rastreio para a ordem 2000017189975194...
15:26:23 [INFO] Enviando código de rastreio para a ordem 2000017190169282...
15:26:25 [INFO] Enviando código de rastreio para a ordem 2000017190312624...
15:26:27 [INFO] Enviando código de rastreio para a ordem 2000017190510588...
15:26:29 [INFO] Enviando código de rastreio para a ordem 2000017190589718...
15:26:31 [INFO] Enviando código de rastreio para a ordem 2000017190597560...
15:26:33 [INFO] Enviando código de rastreio para a ordem 2000017190798452...
15:26:35 [INFO] Enviando código de rastreio para a ordem 2000017191008300...
15:26:37 [INFO] Enviando código de rastreio para a ordem 2000017191016284...
15:26:39 [INFO] Enviando código de rastreio para a ordem 2000017191727522...
15:26:41 [INFO] Enviando código de rastreio para a ordem 2000017191842028...
15:26:43 [INFO] Enviando código de rastreio para a ordem 2000017191916304...
15:26:45 [INFO] Enviando código de rastreio para a ordem 2000017192608470...
15:26:47 [INFO] Enviando código de rastreio para a ordem 2000017192951940...
15:26:49 [INFO] Enviando código de rastreio para a ordem 2000017193188614...
15:26:51 [INFO] Enviando código de rastreio para a ordem 2000017193201650...
15:26:53 [INFO] Enviando código de rastreio para a ordem 2000017193266264...
15:26:55 [INFO] Enviando código de rastreio para a ordem 2000017193548418...
15:26:57 [INFO] Enviando código de rastreio para a ordem 2000017193573088...
15:26:59 [INFO] Enviando código de rastreio para a ordem 2000017194145948...
15:27:01 [INFO] Enviando código de rastreio para a ordem 2000017194337776...
15:27:05 [INFO] msg pedir numero apos rastreio enviada! 2000017194337776
15:27:05 [INFO] Enviando código de rastreio para a ordem 2000017194574712...
15:27:07 [INFO] Enviando código de rastreio para a ordem 2000017194779340...
15:27:09 [INFO] Enviando código de rastreio para a ordem 2000017195067876...
15:27:11 [INFO] Enviando código de rastreio para a ordem 2000017195521238...
15:27:12 [INFO] Enviando código de rastreio para a ordem 2000017195501994...
15:27:14 [INFO] Enviando código de rastreio para a ordem 2000017195566022...
15:27:16 [INFO] Enviando código de rastreio para a ordem 2000017195584806...
15:27:18 [INFO] Enviando código de rastreio para a ordem 2000017195807748...
15:27:20 [INFO] Enviando código de rastreio para a ordem 2000017196010088...
15:27:24 [INFO] msg pedir numero apos rastreio enviada! 2000017196010088
15:27:24 [INFO] Enviando código de rastreio para a ordem 2000017196053358...
15:27:26 [INFO] Enviando código de rastreio para a ordem 2000017196474778...
15:27:28 [INFO] Enviando código de rastreio para a ordem 2000017196517660...
15:27:32 [INFO] msg pedir numero apos rastreio enviada! 2000017196517660
15:27:32 [INFO] Enviando código de rastreio para a ordem 2000017196785482...
15:27:34 [INFO] Enviando código de rastreio para a ordem 2000017196947032...
15:27:36 [INFO] Enviando código de rastreio para a ordem 2000017196991260...
15:27:38 [INFO] Enviando código de rastreio para a ordem 2000017197214204...
15:27:40 [INFO] Enviando código de rastreio para a ordem 2000017197551708...
15:27:42 [INFO] Enviando código de rastreio para a ordem 2000017197565766...
15:27:44 [INFO] Enviando código de rastreio para a ordem 2000017197591994...
15:27:46 [INFO] Enviando código de rastreio para a ordem 2000017197638908...
15:27:47 [INFO] Enviando código de rastreio para a ordem 2000017198061302...
15:27:50 [INFO] Enviando código de rastreio para a ordem 2000017198242556...
15:27:52 [INFO] Enviando código de rastreio para a ordem 2000017198622438...
15:27:54 [INFO] Enviando código de rastreio para a ordem 2000017198743884...
15:27:55 [INFO] Enviando código de rastreio para a ordem 2000017198831678...
15:27:57 [INFO] Enviando código de rastreio para a ordem 2000017198931992...
15:27:59 [INFO] Enviando código de rastreio para a ordem 2000017199096794...
15:28:01 [INFO] Enviando código de rastreio para a ordem 2000017199230186...
15:28:03 [INFO] Enviando código de rastreio para a ordem 2000017199395594...
15:28:05 [INFO] Enviando código de rastreio para a ordem 2000017199409274...
15:28:07 [INFO] Enviando código de rastreio para a ordem 2000017199431648...
15:28:09 [INFO] Enviando código de rastreio para a ordem 2000017199682326...
15:28:11 [INFO] Enviando código de rastreio para a ordem 2000017199693734...
15:28:15 [INFO] msg pedir numero apos rastreio enviada! 2000017199693734
15:28:15 [INFO] Enviando código de rastreio para a ordem 2000017199994882...
15:28:17 [INFO] Enviando código de rastreio para a ordem 2000017200116450...
15:28:19 [INFO] Enviando código de rastreio para a ordem 2000017200276754...
15:28:21 [INFO] Enviando código de rastreio para a ordem 2000017200521956...
15:28:25 [INFO] msg pedir numero apos rastreio enviada! 2000017200521956
15:28:25 [INFO] Enviando código de rastreio para a ordem 2000017200670144...
15:28:27 [INFO] Enviando código de rastreio para a ordem 2000017200670506...
15:28:28 [INFO] Enviando código de rastreio para a ordem 2000017200984452...
15:28:30 [INFO] Enviando código de rastreio para a ordem 2000017201085272...
15:28:32 [ERROR] Falha ao enviar código de rastreio para a ordem 2000017201085272: 
15:28:32 [INFO] Enviando código de rastreio para a ordem 2000017201085272...
15:28:37 [INFO] pedir para Encerrar Reclamação enviada apos rastreio para a ordem 2000017201085272
15:28:37 [INFO] Enviando código de rastreio para a ordem 2000017201217308...
15:28:39 [INFO] Enviando código de rastreio para a ordem 2000017201235008...
15:28:41 [INFO] Enviando código de rastreio para a ordem 2000017201343402...
15:28:43 [INFO] Enviando código de rastreio para a ordem 2000017201366492...
15:28:45 [INFO] Enviando código de rastreio para a ordem 2000017201635696...
15:28:47 [INFO] Enviando código de rastreio para a ordem 2000017201743342...
15:28:49 [INFO] Enviando código de rastreio para a ordem 2000017201827150...
15:28:50 [ERROR] Falha ao enviar código de rastreio para a ordem 2000017201827150: 
15:28:50 [INFO] Enviando código de rastreio para a ordem 2000017201827150...
15:28:54 [INFO] pedir para Encerrar Reclamação enviada apos rastreio para a ordem 2000017201827150
15:28:54 [INFO] Enviando código de rastreio para a ordem 2000017202056228...
15:28:56 [INFO] Enviando código de rastreio para a ordem 2000017202271682...
15:28:58 [INFO] Enviando código de rastreio para a ordem 2000017202328820...
15:29:00 [INFO] Enviando código de rastreio para a ordem 2000017202381300...
15:29:02 [INFO] Enviando código de rastreio para a ordem 2000017202613446...
15:29:04 [INFO] Enviando código de rastreio para a ordem 2000017202713862...
15:29:06 [INFO] Enviando código de rastreio para a ordem 2000017202807878...
15:29:10 [INFO] msg pedir numero apos rastreio enviada! 2000017202807878
15:29:10 [INFO] Enviando código de rastreio para a ordem 2000017202871612...
15:29:12 [INFO] Processamento da ordem 2000017202980140 concluído. Próxima ordem...
15:29:12 [INFO] Enviando código de rastreio para a ordem 2000017203048326...
15:29:14 [INFO] Enviando código de rastreio para a ordem 2000017203138826...
15:29:16 [INFO] Enviando código de rastreio para a ordem 2000017203221682...
15:29:18 [INFO] Enviando código de rastreio para a ordem 2000017203437488...
15:29:22 [INFO] msg pedir numero apos rastreio enviada! 2000017203437488
15:29:22 [INFO] Enviando código de rastreio para a ordem 2000017203536912...
15:29:26 [INFO] msg pedir numero apos rastreio enviada! 2000017203536912
15:29:26 [INFO] Enviando código de rastreio para a ordem 2000017203611354...
15:29:28 [INFO] Enviando código de rastreio para a ordem 2000017203685192...
15:29:29 [ERROR] Falha ao enviar código de rastreio para a ordem 2000017203685192: 
15:29:29 [INFO] Enviando código de rastreio para a ordem 2000017203685192...
15:29:34 [INFO] pedir para Encerrar Reclamação enviada apos rastreio para a ordem 2000017203685192
15:29:34 [INFO] Enviando código de rastreio para a ordem 2000017203707488...
15:29:36 [INFO] Enviando código de rastreio para a ordem 2000017203816498...
15:29:38 [ERROR] Falha ao enviar código de rastreio para a ordem 2000017203816498: 
15:29:38 [INFO] Enviando código de rastreio para a ordem 2000017203816498...
15:29:42 [INFO] pedir para Encerrar Reclamação enviada apos rastreio para a ordem 2000017203816498
15:29:42 [INFO] Enviando código de rastreio para a ordem 2000017203896810...
15:29:46 [INFO] msg pedir numero apos rastreio enviada! 2000017203896810
15:29:46 [INFO] Enviando código de rastreio para a ordem 2000017204331386...
15:29:48 [INFO] Enviando código de rastreio para a ordem 2000017204559732...
15:29:49 [INFO] Enviando código de rastreio para a ordem 2000017204926306...
15:29:51 [INFO] Enviando código de rastreio para a ordem 2000017206121100...
15:29:53 [ERROR] Falha ao enviar código de rastreio para a ordem 2000017206121100: 
15:29:53 [INFO] Enviando código de rastreio para a ordem 2000017206334826...
15:29:57 [INFO] msg pedir numero apos rastreio enviada! 2000017206334826
15:29:57 [INFO] Enviando código de rastreio para a ordem 2000017206866110...
15:29:59 [INFO] Enviando código de rastreio para a ordem 2000017207130492...
15:30:01 [INFO] Enviando código de rastreio para a ordem 2000017207327202...
15:30:03 [INFO] Enviando código de rastreio para a ordem 2000017208276812...
15:30:07 [INFO] msg pedir numero apos rastreio enviada! 2000017208276812
15:30:07 [INFO] Enviando código de rastreio para a ordem 2000017208720594...
15:30:09 [ERROR] Falha ao enviar código de rastreio para a ordem 2000017208720594: 
15:30:09 [INFO] Enviando código de rastreio para a ordem 2000017208720594...
15:30:13 [INFO] pedir para Encerrar Reclamação enviada apos rastreio para a ordem 2000017208720594
15:30:13 [INFO] Enviando código de rastreio para a ordem 2000017208929124...
15:30:15 [ERROR] Falha ao enviar código de rastreio para a ordem 2000017208929124: 
15:30:15 [INFO] Enviando código de rastreio para a ordem 2000017208929124...
15:30:19 [INFO] pedir para Encerrar Reclamação enviada apos rastreio para a ordem 2000017208929124
15:30:19 [INFO] Enviando código de rastreio para a ordem 2000017209088452...
15:30:21 [INFO] Enviando código de rastreio para a ordem 2000017209100088...
15:30:23 [INFO] Enviando código de rastreio para a ordem 2000017209209418...
15:30:25 [INFO] Enviando código de rastreio para a ordem 2000017209234220...
15:30:29 [INFO] msg pedir numero apos rastreio enviada! 2000017209234220
15:30:29 [INFO] Enviando código de rastreio para a ordem 2000017209314356...
15:30:33 [INFO] msg pedir numero apos rastreio enviada! 2000017209314356
15:30:33 [INFO] Enviando código de rastreio para a ordem 2000017209550422...
15:30:35 [INFO] Enviando código de rastreio para a ordem 2000017209580718...
15:30:36 [ERROR] Falha ao enviar código de rastreio para a ordem 2000017209580718: 
15:30:36 [INFO] Enviando código de rastreio para a ordem 2000017209580718...
15:30:41 [INFO] pedir para Encerrar Reclamação enviada apos rastreio para a ordem 2000017209580718
15:30:41 [INFO] Enviando código de rastreio para a ordem 2000017209738148...
15:30:42 [ERROR] Falha ao enviar código de rastreio para a ordem 2000017209738148: 
15:30:42 [INFO] Enviando código de rastreio para a ordem 2000017209738148...
15:30:47 [INFO] pedir para Encerrar Reclamação enviada apos rastreio para a ordem 2000017209738148
15:30:47 [INFO] Enviando código de rastreio para a ordem 2000017209769606...
15:30:49 [INFO] Enviando código de rastreio para a ordem 2000017209834132...
15:30:51 [INFO] Enviando código de rastreio para a ordem 2000017209821150...
15:30:55 [INFO] msg pedir numero apos rastreio enviada! 2000017209821150
15:30:55 [INFO] Enviando código de rastreio para a ordem 2000017209977158...
15:30:57 [INFO] Enviando código de rastreio para a ordem 2000017210002596...
15:30:59 [INFO] Enviando código de rastreio para a ordem 2000017210051518...
15:31:01 [INFO] Enviando código de rastreio para a ordem 2000017210109506...
15:31:03 [INFO] Enviando código de rastreio para a ordem 2000017210109968...
15:31:04 [INFO] Enviando código de rastreio para a ordem 2000017210152212...
15:31:08 [INFO] msg pedir numero apos rastreio enviada! 2000017210152212
15:31:08 [INFO] Enviando código de rastreio para a ordem 2000017210477432...
15:31:11 [INFO] Enviando código de rastreio para a ordem 2000017210560518...
15:31:13 [INFO] Enviando código de rastreio para a ordem 2000017210547516...
15:31:14 [ERROR] Falha ao enviar código de rastreio para a ordem 2000017210547516: 
15:31:14 [INFO] Enviando código de rastreio para a ordem 2000017210547516...
15:31:18 [INFO] pedir para Encerrar Reclamação enviada apos rastreio para a ordem 2000017210547516
15:31:18 [INFO] Enviando código de rastreio para a ordem 2000017210602360...
15:31:21 [INFO] Enviando código de rastreio para a ordem 2000017210789038...
15:31:23 [INFO] Enviando código de rastreio para a ordem 2000017210935242...
15:31:24 [INFO] Enviando código de rastreio para a ordem 2000017211258656...
15:31:26 [INFO] Enviando código de rastreio para a ordem 2000017211320830...
15:31:30 [INFO] msg pedir numero apos rastreio enviada! 2000017211320830
15:31:30 [INFO] Enviando código de rastreio para a ordem 2000017211412292...
15:31:32 [INFO] Enviando código de rastreio para a ordem 2000017211574128...
15:31:34 [ERROR] Falha ao enviar código de rastreio para a ordem 2000017211574128: 
15:31:34 [INFO] Processamento da ordem 2000017211605972 concluído. Próxima ordem...
15:31:34 [INFO] Modo reclamação ativado: pulando solicitação de telefone para a ordem 2000017211605972.
15:31:34 [INFO] Processamento da ordem 2000017211605972 concluído. Próxima ordem...
15:31:34 [INFO] Processamento da ordem 2000017211747272 concluído. Próxima ordem...
15:31:34 [INFO] Modo reclamação ativado: pulando solicitação de telefone para a ordem 2000017211747272.
15:31:34 [INFO] Processamento da ordem 2000017211747272 concluído. Próxima ordem...
15:31:34 [INFO] Processamento da ordem 2000017211825436 concluído. Próxima ordem...
15:31:34 [INFO] Modo reclamação ativado: pulando solicitação de telefone para a ordem 2000017211825436.
15:31:34 [INFO] Processamento da ordem 2000017211825436 concluído. Próxima ordem...
15:31:34 [INFO] Enviando código de rastreio para a ordem 2000017211869284...
15:31:36 [INFO] Processamento da ordem 2000017211942936 concluído. Próxima ordem...
15:31:36 [INFO] Modo reclamação ativado: pulando solicitação de telefone para a ordem 2000017211942936.
15:31:36 [INFO] Processamento da ordem 2000017211942936 concluído. Próxima ordem...
15:31:36 [INFO] Enviando código de rastreio para a ordem 2000017212032490...
15:31:38 [INFO] Enviando código de rastreio para a ordem 2000017212098288...
15:31:40 [INFO] Processamento da ordem 2000017212145494 concluído. Próxima ordem...
15:31:40 [INFO] Modo reclamação ativado: pulando solicitação de telefone para a ordem 2000017212145494.
15:31:40 [INFO] Processamento da ordem 2000017212145494 concluído. Próxima ordem...
15:31:40 [INFO] Processamento da ordem 2000017212180296 concluído. Próxima ordem...
15:31:40 [INFO] Modo reclamação ativado: pulando solicitação de telefone para a ordem 2000017212180296.
15:31:40 [INFO] Processamento da ordem 2000017212180296 concluído. Próxima ordem...
15:31:40 [INFO] Enviando código de rastreio para a ordem 2000017212223290...
15:31:42 [INFO] Enviando código de rastreio para a ordem 2000017212408920...
15:31:44 [ERROR] Falha ao enviar código de rastreio para a ordem 2000017212408920: 
15:31:44 [INFO] Enviando código de rastreio para a ordem 2000017212408920...
15:31:48 [INFO] pedir para Encerrar Reclamação enviada apos rastreio para a ordem 2000017212408920
15:31:48 [INFO] Enviando código de rastreio para a ordem 2000017212435248...
15:31:50 [INFO] Enviando código de rastreio para a ordem 2000017212536372...
15:31:52 [INFO] Enviando código de rastreio para a ordem 2000017212602064...
15:31:55 [INFO] Enviando código de rastreio para a ordem 2000017212605480...
15:31:56 [ERROR] Falha ao enviar código de rastreio para a ordem 2000017212605480: 
15:31:56 [INFO] Enviando código de rastreio para a ordem 2000017212605480...
15:32:01 [INFO] pedir para Encerrar Reclamação enviada apos rastreio para a ordem 2000017212605480
15:32:01 [INFO] Enviando código de rastreio para a ordem 2000017212673392...
15:32:03 [INFO] Enviando código de rastreio para a ordem 2000017212698916...
15:32:05 [INFO] Enviando código de rastreio para a ordem 2000017212736798...
15:32:06 [ERROR] Falha ao enviar código de rastreio para a ordem 2000017212736798: 
15:32:06 [INFO] Enviando código de rastreio para a ordem 2000017212736798...
15:32:11 [INFO] pedir para Encerrar Reclamação enviada apos rastreio para a ordem 2000017212736798
15:32:11 [INFO] Enviando código de rastreio para a ordem 2000017212751938...
15:32:13 [INFO] Processamento da ordem 2000017212825198 concluído. Próxima ordem...
15:32:13 [INFO] Processamento da ordem 2000017213019808 concluído. Próxima ordem...
15:32:13 [INFO] Modo reclamação ativado: pulando solicitação de telefone para a ordem 2000017213019808.
15:32:13 [INFO] Processamento da ordem 2000017213019808 concluído. Próxima ordem...
15:32:13 [INFO] Enviando código de rastreio para a ordem 2000017213448446...
15:32:15 [INFO] Enviando código de rastreio para a ordem 2000017213560394...
15:32:17 [INFO] Enviando código de rastreio para a ordem 2000017213674256...
15:32:19 [INFO] Enviando código de rastreio para a ordem 2000017213916564...
15:32:21 [INFO] Enviando código de rastreio para a ordem 2000017213951134...
15:32:22 [ERROR] Falha ao enviar código de rastreio para a ordem 2000017213951134: 
15:32:22 [INFO] Enviando código de rastreio para a ordem 2000017213951134...
15:32:27 [INFO] pedir para Encerrar Reclamação enviada apos rastreio para a ordem 2000017213951134
15:32:27 [INFO] Enviando código de rastreio para a ordem 2000017214058810...
15:32:29 [INFO] Enviando código de rastreio para a ordem 2000017214117436...
15:32:31 [INFO] Enviando código de rastreio para a ordem 2000017214298168...
15:32:33 [ERROR] Falha ao enviar código de rastreio para a ordem 2000017214298168: 
